profile,dimension,value,workload,rho,baseline,paired_seeds,mean_slo_reduction,ci95_low,ci95_high,relative_slo_reduction,p99_rescue_over_baseline,p999_rescue_over_baseline,rescue_work_rate_median,baseline_work_rate_median,relative_work_reduction,descriptive_only
handoff-5,handoff-us,5,W3,0.9,M0_AltoThreshold,5,0.02064,0.009639999999999996,0.03212,0.14776632302405499,1.054054054054054,0.9922680412371134,0.2235204565623183,0.24380528283534453,0.08320093000907491,1
placement-flow-uniform,placement,flow-affine-uniform,W2,0.85,L1_WorkStealingPolling,5,0.029480000000000003,0.01868000000000001,0.038400000000000004,0.1257893838539,1.1890243902439024,1.1223628691983123,0.2506909293178116,0.7099370731332975,0.6468828875052395,1
placement-flow-uniform,placement,flow-affine-uniform,W2,0.85,M0_AltoThreshold,5,0.026160000000000017,0.014960000000000001,0.040880000000000034,0.1132271468144045,1.0051546391752577,1.303921568627451,0.2506909293178116,0.2779551219512195,0.09808846997319487,1
placement-flow-uniform,placement,flow-affine-uniform,W3,0.7,L1_WorkStealingPolling,5,-0.01256,-0.0142,-0.010719999999999999,-1.6791443850267378,1.3157894736842106,1.175,0.14443296148819113,0.6626740414333364,0.7820452402575049,1
placement-flow-uniform,placement,flow-affine-uniform,W3,0.7,M0_AltoThreshold,5,0.00208,0.0009999999999999996,0.0031200000000000004,0.09403254972875225,0.9950248756218906,1.0,0.14443296148819113,0.14555305632390042,0.007695440164559253,1
placement-flow-uniform,placement,flow-affine-uniform,W3,0.85,L1_WorkStealingPolling,5,0.004879999999999999,-0.00272,0.010879999999999999,0.10590277777777776,1.3333333333333333,1.20625,0.2019385087692635,0.690858896189432,0.7076993436965275,1
placement-flow-uniform,placement,flow-affine-uniform,W3,0.85,M0_AltoThreshold,5,0.00464,0.0018000000000000002,0.009480000000000002,0.1012216404886562,0.9904761904761905,0.9796954314720813,0.2019385087692635,0.2055579196936077,0.01760774252696795,1
placement-flow-uniform,placement,flow-affine-uniform,W3,0.9,L1_WorkStealingPolling,5,0.0214,0.01492,0.0298,0.1950419248997448,1.3496932515337423,1.203125,0.2301673303139913,0.6295062159944071,0.634368455043125,1
placement-flow-uniform,placement,flow-affine-uniform,W3,0.9,M0_AltoThreshold,5,0.02456,0.0126,0.037399999999999996,0.21757618710134657,1.0232558139534884,1.0026041666666667,0.2301673303139913,0.24228775950636797,0.050024934058041426,1
placement-flow-zipf,placement,flow-affine-zipf-1.1,W2,0.85,L1_WorkStealingPolling,5,0.053919999999999996,0.03084,0.08411999999999999,0.23757490306661966,1.2903225806451613,2.252918287937743,0.3454010886407883,0.7160808840457371,0.5176507342448105,1
placement-flow-zipf,placement,flow-affine-zipf-1.1,W2,0.85,M0_AltoThreshold,5,0.06192000000000001,0.015000000000000001,0.11684000000000001,0.2635342185903984,1.0256410256410255,2.838235294117647,0.3454010886407883,0.3865771707317073,0.10651452079537327,1
placement-flow-zipf,placement,flow-affine-zipf-1.1,W3,0.7,L1_WorkStealingPolling,5,-0.01304,-0.01424,-0.011479999999999999,-1.7157894736842105,1.361842105263158,1.16875,0.26905275559227637,0.6846005957627891,0.6069931033400651,1
placement-flow-zipf,placement,flow-affine-zipf-1.1,W3,0.7,M0_AltoThreshold,5,0.0019200000000000016,0.0008400000000000019,0.0030000000000000014,0.08510638297872347,1.0147058823529411,1.0331491712707181,0.26905275559227637,0.26381927231555435,-0.01983738045665695,1
placement-flow-zipf,placement,flow-affine-zipf-1.1,W3,0.85,L1_WorkStealingPolling,5,0.0023200000000000017,-0.002119999999999999,0.007200000000000005,0.04927782497875959,1.3870967741935485,1.16875,0.33059533645460387,0.7106902562727266,0.5348250049347261,1
placement-flow-zipf,placement,flow-affine-zipf-1.1,W3,0.85,M0_AltoThreshold,5,0.00936,0.0031600000000000018,0.016439999999999996,0.1729490022172949,1.018957345971564,1.0,0.33059533645460387,0.33941139569754275,0.025974552872099377,1
placement-flow-zipf,placement,flow-affine-zipf-1.1,W3,0.9,L1_WorkStealingPolling,5,0.0002400000000000041,-0.015439999999999988,0.011639999999999998,0.0021826118588578036,1.4,1.2429906542056075,0.3419548978931842,0.6541840177512994,0.47728026271778334,1
placement-flow-zipf,placement,flow-affine-zipf-1.1,W3,0.9,M0_AltoThreshold,5,0.012160000000000002,0.0019999999999999974,0.02336000000000001,0.0997702658352478,1.013157894736842,1.1022099447513811,0.3419548978931842,0.3801825283443266,0.10055072919216357,1
scan-128,scan-depth,128,W2,0.85,L1_WorkStealingPolling,5,0.0628,0.025240000000000002,0.10124,0.2803070880199964,1.2085889570552146,1.275109170305677,0.25882521934932834,0.7028690731707318,0.6317589872296773,1
scan-128,scan-depth,128,W2,0.85,M0_AltoThreshold,5,0.07451999999999999,0.014160000000000002,0.13663999999999998,0.31608415337631485,1.0102564102564102,1.424390243902439,0.25882521934932834,0.2781080975609756,0.06933591067918998,1
scan-128,scan-depth,128,W3,0.7,L1_WorkStealingPolling,5,-0.01148,-0.014560000000000002,-0.00864,-1.427860696517413,1.2960526315789473,1.171875,0.14686388644031734,0.6646676764894887,0.7790416299224987,1
scan-128,scan-depth,128,W3,0.7,M0_AltoThreshold,5,0.0033999999999999994,0.0019599999999999986,0.0048400000000000006,0.1483420593368237,0.9899497487437185,0.9715025906735751,0.14686388644031734,0.14485394692847808,-0.013875628206607704,1
scan-128,scan-depth,128,W3,0.85,L1_WorkStealingPolling,5,0.006520000000000001,0.001960000000000001,0.011080000000000001,0.13755274261603379,1.3459119496855345,1.2125,0.20389546803757766,0.6823701086142027,0.7011951938345298,1
scan-128,scan-depth,128,W3,0.85,M0_AltoThreshold,5,0.009040000000000001,0.002760000000000001,0.01676,0.1810897435897436,1.0288461538461537,1.0025839793281655,0.20389546803757766,0.20714915346971033,0.015706969483746502,1
scan-128,scan-depth,128,W3,0.9,L1_WorkStealingPolling,5,0.020200000000000003,0.01152,0.02936000000000001,0.1835029069767442,1.3836477987421383,1.234375,0.22292144802472538,0.6153940849265934,0.6377582211383843,1
scan-128,scan-depth,128,W3,0.9,M0_AltoThreshold,5,0.021160000000000005,0.004960000000000001,0.038320000000000014,0.19056195965417871,1.0377358490566038,1.020671834625323,0.22292144802472538,0.2430355025988632,0.08276179553625385,1
scan-32,scan-depth,32,W2,0.85,L1_WorkStealingPolling,5,0.0628,0.025240000000000002,0.10124,0.2803070880199964,1.2085889570552146,1.275109170305677,0.25882521934932834,0.7028690731707318,0.6317589872296773,1
scan-32,scan-depth,32,W2,0.85,M0_AltoThreshold,5,0.07451999999999999,0.014160000000000002,0.13663999999999998,0.31608415337631485,1.0102564102564102,1.424390243902439,0.25882521934932834,0.2781080975609756,0.06933591067918998,1
scan-32,scan-depth,32,W3,0.7,L1_WorkStealingPolling,5,-0.01148,-0.014560000000000002,-0.00864,-1.427860696517413,1.2960526315789473,1.171875,0.14686388644031734,0.6646676764894887,0.7790416299224987,1
scan-32,scan-depth,32,W3,0.7,M0_AltoThreshold,5,0.0033999999999999994,0.0019599999999999986,0.0048400000000000006,0.1483420593368237,0.9899497487437185,0.9715025906735751,0.14686388644031734,0.14485394692847808,-0.013875628206607704,1
scan-32,scan-depth,32,W3,0.85,L1_WorkStealingPolling,5,0.006520000000000001,0.001960000000000001,0.011080000000000001,0.13755274261603379,1.3459119496855345,1.2125,0.20389546803757766,0.6823701086142027,0.7011951938345298,1
scan-32,scan-depth,32,W3,0.85,M0_AltoThreshold,5,0.009040000000000001,0.002760000000000001,0.01676,0.1810897435897436,1.0288461538461537,1.0025839793281655,0.20389546803757766,0.20714915346971033,0.015706969483746502,1
scan-32,scan-depth,32,W3,0.9,L1_WorkStealingPolling,5,0.020200000000000003,0.01152,0.02936000000000001,0.1835029069767442,1.3836477987421383,1.234375,0.22292144802472538,0.6153940849265934,0.6377582211383843,1
scan-32,scan-depth,32,W3,0.9,M0_AltoThreshold,5,0.021160000000000005,0.004960000000000001,0.038320000000000014,0.19056195965417871,1.0377358490566038,1.020671834625323,0.22292144802472538,0.2430355025988632,0.08276179553625385,1
targets-2,h-targets,2,W2,0.85,L1_WorkStealingPolling,5,0.0628,0.025240000000000002,0.10124,0.2803070880199964,1.2085889570552146,1.275109170305677,0.25882521934932834,0.7028690731707318,0.6317589872296773,1
targets-2,h-targets,2,W2,0.85,M0_AltoThreshold,5,0.07451999999999999,0.014160000000000002,0.13663999999999998,0.31608415337631485,1.0102564102564102,1.424390243902439,0.25882521934932834,0.2781080975609756,0.06933591067918998,1
targets-2,h-targets,2,W3,0.7,L1_WorkStealingPolling,5,-0.01148,-0.014560000000000002,-0.00864,-1.427860696517413,1.2960526315789473,1.171875,0.14686388644031734,0.6646676764894887,0.7790416299224987,1
targets-2,h-targets,2,W3,0.7,M0_AltoThreshold,5,0.0033999999999999994,0.0019599999999999986,0.0048400000000000006,0.1483420593368237,0.9899497487437185,0.9715025906735751,0.14686388644031734,0.14485394692847808,-0.013875628206607704,1
targets-2,h-targets,2,W3,0.85,L1_WorkStealingPolling,5,0.006520000000000001,0.001960000000000001,0.011080000000000001,0.13755274261603379,1.3459119496855345,1.2125,0.20389546803757766,0.6823701086142027,0.7011951938345298,1
targets-2,h-targets,2,W3,0.85,M0_AltoThreshold,5,0.009040000000000001,0.002760000000000001,0.01676,0.1810897435897436,1.0288461538461537,1.0025839793281655,0.20389546803757766,0.20714915346971033,0.015706969483746502,1
targets-2,h-targets,2,W3,0.9,L1_WorkStealingPolling,5,0.020200000000000003,0.01152,0.02936000000000001,0.1835029069767442,1.3836477987421383,1.234375,0.22292144802472538,0.6153940849265934,0.6377582211383843,1
targets-2,h-targets,2,W3,0.9,M0_AltoThreshold,5,0.021160000000000005,0.004960000000000001,0.038320000000000014,0.19056195965417871,1.0377358490566038,1.020671834625323,0.22292144802472538,0.2430355025988632,0.08276179553625385,1
targets-8,h-targets,8,W2,0.85,L1_WorkStealingPolling,5,0.060360000000000004,0.02676,0.09396,0.26941617568291376,1.2024539877300613,1.148471615720524,0.2657570409024634,0.7028690731707318,0.6218968068923568,1
targets-8,h-targets,8,W2,0.85,M0_AltoThreshold,5,0.07207999999999999,0.01624,0.12819999999999998,0.3057346454021038,1.005128205128205,1.2829268292682927,0.2657570409024634,0.2781080975609756,0.0444109925846522,1
targets-8,h-targets,8,W3,0.7,L1_WorkStealingPolling,5,-0.011359999999999999,-0.01364,-0.00908,-1.4129353233830844,1.2960526315789473,1.171875,0.14875452141402473,0.6646676764894887,0.7761971483257811,1
targets-8,h-targets,8,W3,0.7,M0_AltoThreshold,5,0.003520000000000001,0.0024800000000000017,0.004880000000000001,0.15357766143106463,0.9899497487437185,0.9715025906735751,0.14875452141402473,0.14485394692847808,-0.026927636893957496,1
targets-8,h-targets,8,W3,0.85,L1_WorkStealingPolling,5,0.005920000000000002,0.0005600000000000021,0.012399999999999998,0.12489451476793254,1.3396226415094339,1.228125,0.20507588971510757,0.6823701086142027,0.699465309036488,1
targets-8,h-targets,8,W3,0.85,M0_AltoThreshold,5,0.008440000000000001,0.003840000000000001,0.013920000000000002,0.16907051282051286,1.0240384615384615,1.0155038759689923,0.20507588971510757,0.20714915346971033,0.010008555284325205,1
targets-8,h-targets,8,W3,0.9,L1_WorkStealingPolling,5,0.01812,0.012880000000000004,0.02188,0.1646075581395349,1.4465408805031446,1.23125,0.2229183879555678,0.6153940849265934,0.637763193674248,1
targets-8,h-targets,8,W3,0.9,M0_AltoThreshold,5,0.019080000000000003,0.00844,0.030240000000000006,0.1718299711815562,1.0849056603773586,1.0180878552971577,0.2229183879555678,0.2430355025988632,0.08277438657387959,1
